Wallet_id,Balanced,Owner_ID,Credit_Card_ID,Debit_Card_ID,Bank_Number
W000001515,481717.85,U000000104,3291-1669-3612-4581,0226-1705-8362-3184,434-486652-4
W000001516,230777.81,U000000405,3034-3695-4040-6391,2725-9388-3168-2625,915-070235-0
W000001517,115286.44,U000001093,3725-5608-0514-1867,7792-3335-3816-1765,192-992900-0
W000001518,376634.24,U000000194,2919-2183-3506-3701,2657-8332-9592-5398,694-099934-4
W000001519,464661.41,U000000503,6827-5119-6040-8215,9058-1641-8681-3441,698-368939-9
W000001520,382508.63,U000001894,5665-9108-2812-1123,1116-1308-6580-2673,206-830171-5
W000001521,258941.17,U000000847,6736-4211-0562-9425,8056-6039-1278-2922,240-868313-3
W000001522,24369.11,U000000639,3323-4529-2376-5869,1104-3801-6262-2602,796-711693-9
W000001523,229037.12,U000001149,3201-3861-4766-0537,4029-8163-1917-8281,744-729394-5
W000001524,150776.87,U000001035,1316-3650-3409-4427,3766-6954-6857-0757,954-572163-8
W000001525,162066.72,U000000531,2499-5406-7393-3659,9066-9047-1496-3864,845-159716-9
W000001526,351202.48,U000000605,0471-8295-9497-6418,1227-9582-6266-2068,512-128091-4
W000001527,215261.29,U000001917,6671-6013-9269-6427,0545-3246-4871-6671,404-092316-1
W000001528,37056.28,U000000750,8335-6390-3499-9976,5226-7804-4008-6747,797-282013-4
W000001529,143860.22,U000000020,6877-4542-8817-1995,7697-0071-2265-8532,702-418964-3
W000001530,159370.46,U000001775,6795-8348-9821-6089,4601-5700-1044-0488,755-829340-9
W000001531,35646.6,U000000780,8713-3873-8848-3284,0693-3678-6514-1835,669-716019-4
W000001532,347390.99,U000000547,8866-6283-8571-5035,0656-1200-1178-8453,527-888068-3
W000001533,313836.75,U000001883,5938-9903-1892-6983,0816-1135-6256-5779,696-754297-2
W000001534,485432.95,U000001233,6208-5363-5783-1553,5163-3904-7694-2103,426-931717-9
W000001535,46550.83,U000001541,7797-4650-8141-4056,1276-1631-2414-3107,036-017906-0
W000001536,456223.76,U000000710,2290-0470-9764-2339,5749-0299-9130-3407,025-207305-5
W000001537,111486.97,U000001969,8964-0825-3086-1689,8995-4350-9121-6705,109-540584-2
W000001538,399276.26,U000001876,6950-7621-4187-3704,0226-1705-8362-3184,249-379332-6
W000001539,17048.71,U000000079,9312-8618-4271-4075,2038-6086-7717-7204,397-838510-7
W000001540,282896.81,U000000244,6337-4045-9313-2656,3344-5890-9322-0255,084-031744-9
W000001541,66045.86,U000001706,8754-7373-6036-6548,7511-2734-1573-2298,295-806896-4
W000001542,168854.58,U000001722,0471-8295-9497-6418,3546-2771-5014-5100,798-104992-8
W000001543,359618.14,U000001056,6643-4189-8928-1842,0051-0765-2912-7711,314-236276-0
W000001544,186594.39,U000001527,3702-2859-4551-8986,2659-3472-3279-8431,856-299064-1
W000001545,243287.62,U000000013,0852-7391-0823-1862,2866-9718-2549-4899,511-385094-0
W000001546,230489.54,U000000714,4927-0708-2569-8429,5710-4567-8085-2697,648-641259-9
W000001547,414744.44,U000000422,2220-9556-4430-7962,6788-6615-9252-5904,876-955775-3
W000001548,137176.74,U000001585,8604-2821-9033-0220,4418-5504-2539-1666,752-695418-8
W000001549,189595.3,U000001049,4787-3901-0064-7898,0431-0744-6800-8865,250-378862-3
W000001550,463801.0,U000000006,2731-0259-0435-0081,1964-2660-1927-9912,789-777578-2
W000001551,250903.79,U000001121,8950-5133-3090-5292,1394-7689-7909-0642,247-225235-9
W000001552,320164.96,U000000929,4157-7543-9589-8560,1227-2753-4805-0506,561-901297-0
W000001553,18954.5,U000001625,4759-9251-2276-5821,6104-2173-1727-2127,922-845875-6
W000001554,128209.0,U000000685,7307-2644-0419-4707,3406-0045-8713-8167,992-857191-4
W000001555,420774.44,U000000294,8633-7813-8130-6348,9615-1693-3795-6876,817-897901-5
W000001556,234441.41,U000000864,9695-4956-8630-2790,3866-5419-9736-9668,294-348305-2
W000001557,12362.84,U000001014,3193-1282-8321-0170,7548-4823-7898-0679,445-885637-8
W000001558,192585.72,U000000782,2375-6261-0151-5531,6786-2637-4745-5275,632-660547-7
W000001559,478731.97,U000000400,6225-2365-4964-9126,6345-3679-7821-7513,040-407225-4
W000001560,304247.42,U000001385,9392-4474-8783-5379,7698-7905-7451-7854,429-410786-6
W000001561,472365.51,U000001403,5197-0671-8311-3623,5386-4579-6348-6495,228-416291-1
W000001562,64682.3,U000001396,0604-2360-1258-8761,3678-6575-9526-5614,803-452954-9
W000001563,403391.82,U000001816,3140-4616-3463-5309,1062-9921-3612-8214,869-248808-7
W000001564,7535.23,U000000603,6436-2185-0379-8146,5391-5200-4968-3713,319-897564-2
W000001565,452424.94,U000000257,2340-6111-8924-0018,9136-4899-6557-5429,689-723242-7
W000001566,418382.08,U000000122,6514-6506-2893-5978,1685-3826-9472-0957,212-995331-2
W000001567,361940.31,U000001915,6996-5672-0489-9041,7818-7256-9991-7941,576-491164-9
W000001568,210207.22,U000000588,9233-3389-3960-5171,8439-2512-1349-9899,087-974973-2
W000001569,193265.51,U000000032,8856-1194-7771-5960,2476-7616-5544-5978,762-461342-3
W000001570,74016.65,U000001552,1716-9724-7845-4161,8734-6344-4490-8945,918-891784-0
W000001571,222917.43,U000001440,1976-8400-8995-4003,2838-3437-2074-1142,939-251703-1
W000001572,482951.58,U000000518,1122-9067-8573-2807,2785-9293-2812-4261,672-970538-8
W000001573,79124.4,U000001039,9788-9027-1785-2971,8395-1464-7007-4552,685-355687-9
W000001574,340866.38,U000000921,8687-9097-6275-3177,0416-7574-2362-5951,465-726194-2
W000001575,378516.15,U000001034,7855-4225-8288-1137,2464-2905-9055-2754,296-466007-5
W000001576,493133.62,U000001061,1993-5447-7666-8972,3249-6304-8792-3356,927-216123-4
W000001577,257167.16,U000001046,1316-3650-3409-4427,0393-0119-6113-1869,892-392624-5
W000001578,335332.69,U000001661,3713-1328-8514-6976,4856-6918-6441-3053,937-645875-8
W000001579,189421.73,U000001270,9850-2285-9174-3420,2522-0602-9970-4669,806-288969-1
W000001580,221872.98,U000000687,7705-7767-2814-4922,0458-3503-1382-1953,329-540953-2
W000001581,178838.31,U000000163,5574-7335-7933-4942,0502-1649-7792-4425,600-542943-9
W000001582,199820.56,U000001113,0309-9162-5843-9499,6921-8946-5080-0814,125-049214-7
W000001583,328781.5,U000000363,4875-0761-6999-2769,5177-6945-0304-7852,549-201782-7
W000001584,307728.46,U000000738,1919-3945-8661-6119,3431-4925-6739-9103,681-347514-1
W000001585,330415.19,U000001382,1227-5817-0130-6606,2837-6746-5140-0661,293-875897-3
W000001586,445108.61,U000000965,2279-0382-7487-0268,1964-2660-1927-9912,492-429432-1
W000001587,9659.56,U000000027,0147-7953-1767-3347,7704-8124-3214-7084,569-955886-9
W000001588,207513.44,U000001293,2123-3530-2718-5494,4808-0603-8019-0651,893-700431-6
W000001589,328535.84,U000001017,4593-2442-7016-3936,3497-9904-2768-8125,794-354850-3
W000001590,104534.32,U000001566,4068-9168-3812-4629,9728-4154-5956-6521,154-936193-3
W000001591,489575.36,U000001424,4947-7954-6212-9411,4253-9281-1737-2114,095-198501-1
W000001592,330410.83,U000001325,3710-7356-0281-0830,3320-3206-4391-0557,299-251243-5
W000001593,214505.41,U000000212,7189-3579-7563-4326,6010-9022-8558-8149,768-349619-0
W000001594,322556.04,U000001266,0640-5456-2605-6181,0568-1626-0166-9051,073-751471-4
W000001595,292098.88,U000001280,7578-2940-8140-1582,0137-3626-0237-0125,584-375042-7
W000001596,312229.89,U000000501,9530-0268-1931-7431,5582-3618-9369-7362,097-829507-2
W000001597,316152.2,U000000746,1120-5208-1150-2228,6062-4234-5139-3468,655-228205-8
W000001598,292515.77,U000000214,6044-0343-4724-4490,7664-7361-9760-3650,305-959617-4
W000001599,69560.29,U000001886,4426-9014-5213-1221,1302-4456-6758-7475,814-561387-4
W000001600,377792.22,U000000173,1427-7663-8329-4500,5210-8042-4411-7560,834-243498-2
W000001601,244100.62,U000001793,4633-2539-6554-3055,6055-4852-9872-3258,062-750540-9
W000001602,219725.68,U000001951,7228-3631-6553-3569,9058-0487-6787-7433,063-747676-3
W000001603,215476.18,U000000131,1504-5913-5046-6952,0555-9316-8805-3938,266-030084-0
W000001604,138597.66,U000000569,7935-5853-3567-5802,3431-4925-6739-9103,831-001228-2
W000001605,371311.92,U000001636,5306-8528-9957-3017,7882-3055-6724-2038,288-042531-5
W000001606,167699.2,U000000324,2082-1234-7859-2304,2508-8910-9383-1448,330-973454-1
W000001607,142482.47,U000000998,2911-4623-4690-2235,9779-6483-2229-2347,773-294843-0
W000001608,241355.38,U000001603,5984-7589-8111-4621,6947-9509-2566-0322,453-218055-4
W000001609,388376.8,U000001282,4602-1097-1796-2920,4087-4431-7954-7529,278-955783-2
W000001610,19691.18,U000001766,7044-1029-9987-2027,4961-8275-0555-1983,797-075586-7
W000001611,307155.39,U000000626,2126-8126-4965-4547,9350-3969-3542-5451,599-920427-6
W000001612,300888.35,U000000618,5197-0671-8311-3623,7704-8124-3214-7084,526-745544-2
W000001613,43587.85,U000001834,6787-8464-0028-7985,6326-9623-6545-7041,953-839838-5
W000001614,43979.41,U000001748,9904-2352-0042-7264,4805-9252-6153-7382,124-803585-5
W000001615,394261.6,U000001952,6736-4211-0562-9425,0502-1649-7792-4425,310-811362-6
W000001616,430501.48,U000000406,7044-1029-9987-2027,8696-2272-6887-9547,035-357017-9
W000001617,146258.55,U000000325,5054-7865-7851-6679,5508-7594-7387-1297,434-956997-7
W000001618,159492.22,U000000907,5424-5224-5497-1897,5399-3962-4676-6103,610-119939-5
W000001619,74974.32,U000001961,4859-2106-0924-8947,7969-3569-5736-4675,393-997226-7
W000001620,452325.06,U000001525,1991-3278-5966-3087,9934-9631-1874-6756,220-977262-1
W000001621,143117.5,U000000042,6687-2187-8265-8594,2279-1612-3025-5360,654-314614-9
W000001622,360821.55,U000001825,3103-1638-3858-3240,4638-1221-7695-6165,405-503922-5
W000001623,57947.9,U000001460,3323-4529-2376-5869,3038-6739-6582-9296,565-362117-6
W000001624,455827.54,U000001368,6467-0683-1642-5641,9013-2301-0214-6876,992-857191-4
W000001625,48812.91,U000000747,8335-6390-3499-9976,2796-0028-1711-3781,581-320167-1
W000001626,484039.33,U000000872,2513-8634-0336-9138,7826-7648-6673-0506,967-739504-2
W000001627,240424.21,U000000643,6651-4806-6580-0642,0457-0333-0299-9083,998-031259-2
W000001628,249437.61,U000001001,4025-2184-2366-7738,9393-9857-4813-2787,786-287089-7
W000001629,83978.9,U000000262,7460-7623-6292-2355,0565-5115-6681-9440,903-980965-4
W000001630,331954.95,U000000293,8929-0293-5472-5436,6107-7605-1159-5373,827-674466-0
W000001631,190445.47,U000001565,1504-5913-5046-6952,2726-0529-4387-1598,943-659602-2
W000001632,306039.03,U000000636,3975-0557-9383-0994,3469-0273-8658-9933,186-736494-8
W000001633,199359.32,U000000228,9875-4232-5190-3917,3978-6932-9022-7387,787-619017-8
W000001634,250598.21,U000001386,6960-7288-9376-1539,1289-1572-1798-4236,682-247603-6
W000001635,424497.75,U000001102,5685-9474-6813-8483,2757-5159-5591-2493,678-610640-0
W000001636,253918.74,U000000242,4448-6254-7651-9126,4291-4396-6984-2859,928-808755-7
W000001637,116120.13,U000000506,4357-3997-5815-3739,1362-1850-8932-7941,495-673242-9
W000001638,295236.83,U000001898,1303-1758-2096-4336,2838-3437-2074-1142,468-934843-4
W000001639,105756.92,U000000900,1208-2813-4296-6721,4021-0118-2316-0120,655-353704-5
W000001640,275100.32,U000001257,3418-6295-9847-0612,3797-3933-5343-9929,496-549292-9
W000001641,282259.76,U000000019,6996-5672-0489-9041,1366-9127-0625-5878,743-665251-9
W000001642,423947.97,U000001146,1752-1465-6917-2730,0939-5621-4685-5607,729-134711-2
W000001643,89739.57,U000001663,4283-3754-0459-9088,4605-2960-3448-8691,704-378678-6
W000001644,468496.98,U000000313,2134-7810-1544-9307,1103-2906-4551-4904,069-796203-1
W000001645,428606.35,U000000170,1386-4909-1324-9978,1754-8355-0005-6630,826-263106-7
W000001646,104632.78,U000000880,9760-8479-3612-8487,1103-2906-4551-4904,319-044780-0
W000001647,190091.84,U000001985,5229-7356-8049-8192,4016-9076-6245-9406,052-721601-1
W000001648,49356.95,U000001907,9984-4740-3717-3623,5767-7756-1154-3934,171-467935-4
W000001649,282015.27,U000000378,9894-0455-4519-1535,6153-5844-4609-6564,940-638764-6
W000001650,399542.91,U000000894,1227-5817-0130-6606,5708-8529-4850-4067,689-723242-7
W000001651,114526.14,U000001024,2981-7989-9491-8016,9665-3905-1634-6739,937-573949-7
W000001652,285291.58,U000001255,1405-8859-2986-4640,8826-1868-7172-1795,858-546018-5
W000001653,423865.79,U000001711,8274-5448-3319-9574,5023-5315-8834-7403,654-314614-9
W000001654,480413.04,U000001372,1692-2745-5326-5357,6654-3133-7867-3872,752-005729-4
W000001655,379374.42,U000001506,0930-4567-2366-7895,3816-5624-1806-1830,910-125467-8
W000001656,243565.01,U000000549,3494-0376-6569-6352,9764-2730-5824-2128,281-743778-3
W000001657,129341.56,U000001011,1245-6966-6609-1977,9997-0524-5917-0226,815-997620-0
W000001658,100774.21,U000000794,8063-1672-3553-1873,7041-2459-8159-0335,446-081128-8
W000001659,154835.46,U000000060,7070-4635-6385-4569,0431-0744-6800-8865,897-024345-2
W000001660,274045.96,U000001490,2476-3082-3193-3502,2200-0051-7398-9719,599-920427-6
W000001661,446671.37,U000000272,5386-2381-8886-0752,2127-2669-0396-8968,970-364945-1
W000001662,168981.56,U000000707,1399-5306-9613-2439,4347-8515-9060-0813,319-897564-2
W000001663,326400.04,U000000029,1467-0612-0910-0868,5299-9811-4001-9177,131-545327-5
W000001664,72139.56,U000001916,8178-5241-9390-0568,6172-1179-9843-0165,940-860903-6
W000001665,124591.33,U000001613,6881-6511-6876-3828,6486-0111-6616-0803,457-288690-0
W000001666,145615.39,U000000442,9942-8183-5102-9749,7271-4436-2978-2644,620-893201-8
W000001667,365608.91,U000000764,1696-7910-6056-7453,4327-1081-5947-1048,136-979062-3
W000001668,134621.23,U000001966,1346-3386-3413-4203,0226-1705-8362-3184,671-676021-6
W000001669,182450.19,U000001499,8544-3003-9709-7906,1423-1374-9358-3824,745-321615-1
W000001670,343664.18,U000001740,2482-1686-3760-2309,7713-6804-1463-5933,041-776145-0
W000001671,369399.18,U000000417,3890-6715-6910-2521,3344-5890-9322-0255,784-851783-4
W000001672,462833.86,U000000375,2216-3897-9453-1828,6509-9264-7829-0329,683-253178-0
W000001673,151418.09,U000000359,7524-8990-4256-1687,6728-6949-2802-4931,977-696339-4
W000001674,91303.33,U000001950,2826-1251-8759-2256,4961-8275-0555-1983,399-869451-1
W000001675,70578.39,U000001743,2699-9290-1775-0478,5374-8097-0607-8074,971-801697-4
W000001676,425335.05,U000000025,8034-8432-4440-2633,0290-9198-0443-9812,463-847396-8
W000001677,489337.7,U000001005,8839-1865-7752-7022,1122-5774-7843-0014,276-910385-5
W000001678,256961.04,U000000584,0185-9990-5139-7209,0478-2310-7009-8028,228-720364-0
W000001679,239388.42,U000001842,0245-4308-4502-5060,7158-6119-4631-6456,886-749549-5
W000001680,278047.82,U000001030,1156-5790-8146-1111,0199-2730-5118-3776,815-702947-8
W000001681,242743.83,U000000112,2386-5146-2424-0358,1945-5362-3678-6142,050-359424-3
W000001682,330132.69,U000000210,6651-4806-6580-0642,1190-2993-4050-0974,315-821916-3
W000001683,40898.48,U000000026,4071-4989-7651-5335,0374-4098-5708-9079,063-747676-3
W000001684,440299.99,U000000288,3509-1956-1692-1183,5650-5871-5035-7782,474-742024-2
W000001685,181178.5,U000001911,2479-9796-2500-0999,9926-9860-5951-9158,651-308399-7
W000001686,24690.69,U000001125,3761-9761-7798-1540,2103-1805-5434-4016,645-348948-1
W000001687,365515.16,U000001441,9907-0464-6042-5679,0816-1135-6256-5779,010-350736-8
W000001688,465797.66,U000000658,0887-3512-2096-2740,3571-5298-5934-8791,445-659610-7
W000001689,336333.13,U000001639,6483-4331-3715-3480,3555-0724-4217-4859,681-665815-8
W000001690,362029.4,U000001534,3267-2648-9058-9943,3898-2394-9526-0440,016-124384-6
W000001691,96162.38,U000001379,8866-6283-8571-5035,1190-2993-4050-0974,324-281001-7
W000001692,130283.31,U000001769,3646-8967-4175-7320,5165-7330-4669-9536,206-830171-5
W000001693,2316.34,U000000351,9538-5553-6662-9720,2983-3796-8292-1118,874-777443-6
W000001694,230043.08,U000001299,3562-8506-2992-8580,2658-4700-9915-8525,284-747694-5
W000001695,163695.41,U000001789,1661-4081-3992-2232,4601-5700-1044-0488,877-915037-5
W000001696,154421.29,U000000520,7998-4828-2703-8892,5646-7162-0428-0743,965-252966-2
W000001697,246131.34,U000001923,0123-7667-4862-0761,4805-0695-9368-4345,764-438161-8
W000001698,336648.87,U000000445,0143-9416-9639-4609,4761-4937-8042-2851,817-897901-5
W000001699,489186.65,U000000680,5813-9787-8495-3882,4067-4728-3000-7462,285-573798-1
W000001700,257925.0,U000000123,7353-0970-9413-3729,8617-7665-7168-8179,169-455109-5
W000001701,398195.95,U000001497,8406-0121-1150-9887,8372-7257-7886-0002,035-988195-8
W000001702,346868.21,U000000149,2868-2780-3860-4134,9987-2544-5063-0930,016-232252-1
W000001703,427910.77,U000001388,1661-4081-3992-2232,7183-3260-9810-5479,119-576394-4
W000001704,185793.26,U000000749,9113-3458-5166-0481,7730-5351-8780-2860,023-357581-8
W000001705,166779.77,U000001150,1200-2487-6004-8015,0165-0684-2178-8672,532-590646-3
W000001706,2729.4,U000001684,8687-9097-6275-3177,7557-1356-8940-7886,527-163183-1
W000001707,428473.77,U000000689,1158-8628-5817-5935,3452-1285-1492-8656,237-841885-7
W000001708,345644.78,U000000957,9992-4628-8830-2633,5503-8832-3016-7426,535-515614-7
W000001709,340098.95,U000000922,7721-4875-6218-8412,3320-3206-4391-0557,735-898577-2
W000001710,91012.26,U000000160,5158-9096-5199-1445,0794-3061-7247-1905,737-225332-9
W000001711,3606.54,U000000979,2577-8063-9090-9567,9611-3332-4469-9181,661-958867-1
W000001712,30561.39,U000000159,8922-1019-4185-0330,6795-6330-8353-8754,650-260327-3
W000001713,238388.49,U000000726,0694-8156-3283-8371,1587-4115-5255-6010,753-507353-6
W000001714,454497.96,U000000950,8316-9605-5510-9747,6685-9970-0515-0490,776-446207-9
W000001715,443176.86,U000000543,5306-8528-9957-3017,2915-2807-1286-6653,393-238054-5
W000001716,51138.55,U000001359,6643-4189-8928-1842,3458-2113-6274-3407,446-081128-8
W000001717,102845.85,U000001028,2943-3573-7004-6604,8821-8957-5050-2339,123-478893-4
W000001718,482578.43,U000001616,6452-3089-2233-0064,9630-1045-9439-9501,267-639068-3
W000001719,176563.81,U000001770,6181-7735-1986-1546,7578-5092-4369-8382,037-665243-4
W000001720,413421.51,U000000595,5997-7450-0184-6423,3866-5419-9736-9668,501-457663-3
W000001721,358887.62,U000001739,3167-4856-8463-2482,4418-5504-2539-1666,928-673373-4
W000001722,450214.79,U000000516,4015-3695-2433-9159,1587-4115-5255-6010,134-547657-5
W000001723,397035.26,U000001488,7935-5853-3567-5802,5594-1417-3149-0239,128-056313-5
W000001724,24209.18,U000001234,8203-9047-5307-0211,2236-4471-9020-2755,753-269282-9
W000001725,421871.94,U000000943,2900-7005-9362-6791,8550-2532-7590-2849,967-320614-5
W000001726,6140.86,U000000837,0405-5530-8710-0345,3932-8932-1087-7986,093-347483-0
W000001727,290340.1,U000000823,2605-0391-2541-8129,9793-0621-7135-2189,652-808077-4
W000001728,82395.2,U000001785,3670-1580-0744-9120,8821-8957-5050-2339,505-092137-3
W000001729,447732.78,U000001637,6900-3999-1053-6331,6745-1042-9661-8627,031-575191-7
W000001730,54268.85,U000000297,3670-1580-0744-9120,1945-5362-3678-6142,304-657162-5
W000001731,424889.81,U000001892,6169-6479-1433-0063,6622-6761-5171-8953,692-567822-5
W000001732,171481.89,U000001929,3162-4108-8032-4206,1964-9052-4046-4371,486-116797-0
W000001733,82626.63,U000000284,1182-1542-4090-9034,8030-9563-9920-4402,007-610290-1
W000001734,138328.97,U000001193,6268-9372-8098-6814,5757-1323-4042-0680,852-703911-6
W000001735,476103.58,U000000211,2468-2233-9395-1340,2896-2742-0062-6673,745-212940-2
W000001736,294590.78,U000001354,2291-5203-6579-4665,9502-5839-5898-5394,969-231158-6
W000001737,49273.62,U000001435,2216-3897-9453-1828,7578-5092-4369-8382,907-037382-2
W000001738,84660.15,U000000412,8876-6084-4816-3401,0363-4952-7270-1676,911-782647-2
W000001739,188975.63,U000000815,2133-0615-2444-3201,1423-1374-9358-3824,107-985078-7
W000001740,172858.31,U000000582,2025-9631-6674-1224,4517-2474-3887-3566,375-479480-1
W000001741,244805.39,U000001802,5638-9971-8743-8245,0800-3066-0422-0874,887-093133-3
W000001742,134672.22,U000001472,0604-2360-1258-8761,9462-0862-9316-5664,247-128336-9
W000001743,148453.78,U000001514,6392-1650-8723-1372,8894-0166-6667-3171,874-856431-3
W000001744,99883.89,U000001316,7481-2486-8488-8757,8367-2101-5407-4969,799-694108-8
W000001745,80738.72,U000001339,8604-2821-9033-0220,6585-9948-9290-5961,565-362117-6
W000001746,469595.76,U000001082,8664-1541-0956-2889,8493-1887-1142-3311,986-403336-9
W000001747,178797.34,U000000216,4157-7543-9589-8560,7826-7648-6673-0506,083-372516-7
W000001748,319155.02,U000001212,2506-9697-8266-0023,8511-9865-5378-5273,797-075586-7
W000001749,394754.58,U000001311,0696-2550-5310-3976,2209-3746-7052-4960,827-103231-0
W000001750,81744.54,U000001673,3853-8192-8814-4756,8048-1717-1760-8822,996-099885-9
W000001751,390300.39,U000001366,1441-2285-8918-7869,3715-3870-2800-0903,763-345420-3
W000001752,136426.85,U000001364,7978-7429-5009-1430,5784-0550-9360-2056,087-128418-3
W000001753,340889.49,U000001963,8582-1322-3324-4549,5676-9680-2220-7703,381-591285-9
W000001754,478893.13,U000000256,7286-4191-0784-3670,0063-1714-7059-5193,554-952316-3
W000001755,244236.66,U000000105,6732-5481-9684-8074,7557-1356-8940-7886,998-305925-8
W000001756,174697.09,U000001712,8907-1160-8977-2501,1493-0604-2916-2790,479-218089-7
W000001757,206293.17,U000001596,3806-1743-0495-7249,0119-9135-4715-0933,105-844737-6
W000001758,329449.04,U000000036,0054-9748-1297-6820,6743-4331-3333-4309,996-971976-9
W000001759,51345.02,U000001747,6151-5537-2634-2786,6711-4462-6658-8283,547-470277-0
W000001760,213436.82,U000001268,2563-7688-1494-1294,6599-6241-6973-0884,294-016576-8
W000001761,440868.73,U000000430,9787-6527-3785-8014,0137-3626-0237-0125,293-775476-5
W000001762,388746.78,U000000197,8543-5213-5691-0695,3908-8313-7624-0348,842-519324-3
W000001763,436846.32,U000000502,9619-5444-4992-4316,4549-4024-6538-9425,108-148656-6
W000001764,180355.6,U000001622,4787-3901-0064-7898,5721-9144-9009-2743,727-728982-6
W000001765,401655.56,U000001177,5646-7333-5121-3296,9757-7831-6739-7047,532-865493-3
W000001766,91951.34,U000000772,6881-6511-6876-3828,9421-3817-1361-3441,269-310455-4
W000001767,466003.56,U000000646,4803-1758-7778-5175,6140-8785-5600-4610,735-898577-2
W000001768,372499.31,U000001308,0930-4567-2366-7895,8696-0620-6789-6954,648-641259-9
W000001769,364004.02,U000001957,9268-3456-9165-5984,3446-0083-4394-6701,274-332373-2
W000001770,136869.44,U000001358,8865-2774-7469-5490,5456-8699-5124-9139,646-994290-8
W000001771,95601.0,U000000236,1427-7663-8329-4500,0050-9783-6725-0136,524-650745-1
W000001772,388057.78,U000001155,8612-5233-7238-4917,8529-7454-1625-6020,143-756192-1
W000001773,144074.57,U000000792,0694-8156-3283-8371,4444-5727-3927-0464,588-046346-9
W000001774,390120.77,U000001635,5521-7316-7572-5823,3008-2517-2409-8586,053-794388-0
W000001775,36041.27,U000000282,3291-1669-3612-4581,8238-8731-4863-6420,918-761765-8
W000001776,76564.87,U000000429,3558-1868-2112-4273,5768-4313-1467-0119,248-541280-2
W000001777,241024.61,U000000940,1417-4109-1796-9897,4080-6498-6842-3691,852-703911-6
W000001778,68107.45,U000001879,9038-4349-6014-4683,0199-2730-5118-3776,735-898577-2
W000001779,208225.25,U000000413,6709-4761-6938-1969,8093-0561-5383-5560,877-047087-7
W000001780,340249.47,U000000927,6714-4971-8619-1469,8023-0976-2060-7806,187-896968-9
W000001781,133837.72,U000000645,6850-7660-8034-2833,3502-1209-5100-9625,512-655916-7
W000001782,417558.13,U000000218,4045-9148-3470-3181,9318-4160-8412-2148,192-992900-0
W000001783,326755.21,U000000912,9199-0102-2458-4675,9659-6377-5499-4698,518-131357-8
W000001784,416257.09,U000000344,8162-3360-2377-6601,5210-8042-4411-7560,728-739312-3
W000001785,465266.94,U000001626,3115-2459-4950-2624,1419-8839-1421-5452,171-532294-1
W000001786,17441.93,U000000245,2058-3298-9283-6656,0050-3817-5597-7082,137-956807-7
W000001787,435064.09,U000000078,2324-3746-3714-3590,0923-2570-2673-7983,843-947337-9
W000001788,421975.79,U000000964,8496-4712-2450-1689,7226-9340-1692-5562,504-608538-3
W000001789,239117.78,U000000817,4490-2106-8587-9770,8973-6296-8305-8517,805-663965-2
W000001790,114640.25,U000000355,8367-7868-3535-8561,4347-8515-9060-0813,024-008528-7
W000001791,187825.13,U000001133,6532-1574-2940-0746,4422-0561-0180-4448,651-308399-7
W000001792,28851.56,U000001623,6640-0300-9904-5205,9472-4732-5944-3930,270-967723-8
W000001793,151664.81,U000001928,4205-0475-4694-6976,2362-5931-7279-5471,743-189606-9
W000001794,304856.31,U000000183,5924-7225-6783-5160,6730-9191-7729-6340,317-803815-7
W000001795,307644.93,U000001761,7705-7767-2814-4922,6026-3503-3000-0078,592-715481-3
W000001796,47588.41,U000001496,5938-9903-1892-6983,3866-5419-9736-9668,534-048033-3
W000001797,128751.55,U000000225,5961-4372-0907-4715,1210-1319-7779-0406,362-681305-0
W000001798,317024.96,U000001679,5831-8765-4715-2527,2609-1220-0660-2308,860-262299-4
W000001799,333817.29,U000000758,2225-0831-9097-8463,0358-1632-2756-3570,429-537642-6
W000001800,83356.44,U000000191,7886-2535-9701-5466,2017-0851-8941-0543,556-272544-9
W000001801,105212.4,U000001362,0625-1503-8320-2488,2593-1245-0749-5946,803-396183-3
W000001802,24406.53,U000001290,1024-0481-5508-4198,3107-5118-4153-2343,399-698729-3
W000001803,399338.87,U000000254,5285-4094-3949-2882,6716-0691-8893-2030,388-933767-8
W000001804,427460.39,U000000798,9796-0163-1229-9056,0051-0765-2912-7711,435-541320-8
W000001805,246239.6,U000000788,5197-0671-8311-3623,8894-0166-6667-3171,624-406248-8
W000001806,375410.3,U000000824,2345-6763-7500-2726,8224-8707-3432-9737,432-398921-8
W000001807,306798.7,U000000069,1237-0239-2470-4121,5023-5315-8834-7403,230-473373-2
W000001808,410349.04,U000001008,3952-7789-2620-0701,7143-1797-3520-3727,412-657464-4
W000001809,108835.89,U000000381,7522-9162-8512-7628,2623-0902-1714-1648,756-787360-4
W000001810,3335.01,U000000145,2082-1234-7859-2304,7267-9132-1872-7930,729-151906-3
W000001811,324346.98,U000001507,7541-5077-4176-1978,6786-2637-4745-5275,463-661241-6
W000001812,160402.37,U000001244,3907-5192-5404-6692,0063-1714-7059-5193,956-422430-9
W000001813,352577.89,U000000866,7996-9876-7150-7487,0341-8328-9595-8031,542-635473-1
W000001814,403205.21,U000001708,3837-7869-1347-9609,6172-1179-9843-0165,601-174712-0
W000001815,122520.97,U000001851,3099-3031-2867-3425,3996-4224-9175-7434,443-725890-4
W000001816,179208.95,U000000202,7664-8100-2339-2172,3797-3933-5343-9929,271-219724-3
W000001817,124830.44,U000001211,7720-3626-9501-2191,4390-2329-9688-5528,353-233260-7
